mmsi,length,tonnage,tonnage_type,Engine_Power,Power_Units,power
553111761,70.59,"1,562.00",GRT,2647,KW,2647.0
553111765,70.8,"1,408.00",GRT,2648,KW,2648.0
553111771,71.79,"1,350.00",GRT,2646,KW,2646.0
553111764,70.8,"1,408.00",GRT,2648,KW,2648.0
352351000,125,"7,313.00",GRT,7060,KW,7060.0
352351000,125,"7,313.00",GRT,7060,KW,7060.0
311042300,119.55,"5,617.00",GT,5295,HP,3971.25
311042300,119.55,"5,617.00",GT,5295,HP,3971.25
311042300,119.55,"5,617.00",GT,5295,HP,3971.25
636011004,116.33,"6,082.00",GT,8640,PS,6393.6
636011004,116.33,"6,082.00",GT,8640,PS,6393.6
636011004,116.33,"6,082.00",GT,8640,PS,6393.6
201851,33.9,271,GT,810,KW,810.0
412201849,33.9,271,GT,810,KW,810.0
636016998,119.55,"5,617.00",GT,6355,KW,6355.0
636016998,119.55,"5,617.00",GT,6355,KW,6355.0
636016998,119.55,"5,617.00",GT,6355,KW,6355.0
576660000,23.8,93.18,GRT,1000,HP,750.0
576664000,23.8,93.18,GRT,1000,HP,750.0
416247900,70.59,"1,484.00",GT,3548,HP,2661.0
372199000,117.31,"4,963.00",GRT,5222,KW,5222.0
546012900,20.5,97.97,GRT,450,HP,337.5
577169000,116.7,"4,969.00",GRT,5230,PS,3870.2
577169000,116.7,"4,969.00",GRT,5230,PS,3870.2
577169000,116.7,"4,969.00",GRT,5230,PS,3870.2
577169000,116.7,"4,969.00",GRT,5230,PS,3870.2
577169000,116.7,"4,969.00",GRT,5230,PS,3870.2
412371206,43.2,560,GT,671,KW,671.0
412371206,43.2,560,GT,671,KW,671.0
412371207,43.2,560,GT,671,KW,671.0
412371207,43.2,560,GT,671,KW,671.0
412371208,43.2,560,GT,671,KW,671.0
412371208,43.2,560,GT,671,KW,671.0
431245000,50.59,479,GRT,735,KW,735.0
431245000,50.59,479,GRT,735,KW,735.0
431245000,50.59,479,GRT,735,KW,735.0
431245000,50.59,479,GRT,735,KW,735.0
312273000,144.4,"12,413.00",GRT,10330,HP,7747.5
312273000,144.4,"12,413.00",GRT,10330,HP,7747.5
312273000,144.4,"12,413.00",GRT,10330,HP,7747.5
416248600,71.79,"1,428.00",GT,3600,HP,2700.0
529839000,123,"5,594.00",GRT,2426,KW,2426.0
356616000,146.02,"6,557.00",GT,6840,KW,6840.0
431175000,44.05,358,GRT,1323,KW,1323.0
557005500,70.8,"1,408.00",GT,2647,KW,2647.0
538006555,101.39,"5,689.00",GRT,3000,KW,3000.0
416004000,70.59,"1,484.00",GT,3600,HP,2700.0
