mmsi,start_time,end_time,is_fishing
224089000,2012-11-24T12:28:18Z,2012-12-03T03:13:01Z,0
224089000,2012-12-03T07:25:45Z,2012-12-03T07:40:05Z,1
224089000,2012-12-03T11:41:00Z,2012-12-13T04:09:08Z,0
224089000,2012-12-13T11:35:36Z,2012-12-13T14:59:49Z,1
224089000,2012-12-13T22:42:56Z,2012-12-15T03:13:26Z,0
224089000,2012-12-15T10:54:00Z,2012-12-15T17:17:39Z,1
224089000,2012-12-15T23:51:26Z,2012-12-18T00:56:51Z,0
224089000,2012-12-18T11:40:43Z,2012-12-18T14:46:11Z,1
224089000,2012-12-18T22:43:06Z,2012-12-19T02:48:35Z,0
224089000,2012-12-19T12:55:25Z,2012-12-19T13:59:26Z,1
224089000,2012-12-19T14:43:52Z,2013-01-06T11:51:03Z,0
224089000,2013-01-06T12:50:02Z,2013-01-06T15:14:22Z,1
224089000,2013-01-06T22:37:49Z,2013-01-07T09:25:44Z,0
224089000,2013-01-07T12:25:40Z,2013-01-07T13:46:36Z,1
224089000,2013-01-07T15:08:53Z,2013-01-08T12:45:53Z,0
224089000,2013-01-08T13:38:22Z,2013-01-08T14:10:12Z,1
224089000,2013-01-08T15:33:00Z,2013-01-10T02:22:31Z,0
224089000,2013-01-10T11:36:42Z,2013-01-10T13:29:52Z,1
224089000,2013-01-10T14:20:02Z,2013-01-10T23:09:42Z,0
224089000,2013-01-11T12:28:32Z,2013-01-11T13:17:15Z,1
224089000,2013-01-11T22:37:59Z,2013-01-21T12:51:14Z,0
224089000,2013-01-21T13:00:31Z,2013-01-21T14:07:12Z,1
224089000,2013-01-21T14:10:35Z,2013-01-22T11:27:02Z,0
224089000,2013-01-22T11:41:05Z,2013-01-22T12:00:28Z,1
224089000,2013-01-22T12:36:21Z,2013-01-24T02:58:21Z,0
224089000,2013-01-24T09:44:43Z,2013-01-24T15:10:48Z,1
224089000,2013-01-24T23:12:25Z,2013-12-18T02:30:51Z,0
224089000,2013-12-18T11:30:40Z,2013-12-18T13:35:15Z,1
224089000,2013-12-18T13:48:55Z,2014-02-16T02:58:52Z,0
224089000,2014-02-16T12:01:36Z,2014-02-16T15:45:13Z,1
224089000,2014-02-16T23:22:32Z,2014-07-04T03:37:23Z,0
224089000,2014-07-12T22:17:08Z,2014-07-12T22:55:56Z,1
224089000,2014-07-12T23:46:08Z,2014-09-07T13:42:09Z,0
224089000,2014-09-07T15:10:27Z,2014-09-07T16:42:37Z,1
224089000,2014-09-07T22:53:48Z,2015-02-01T12:12:01Z,0
224089000,2015-02-02T11:49:25Z,2015-02-02T12:27:52Z,1
224089000,2015-02-12T22:29:08Z,2015-06-28T13:09:12Z,0
224089000,2015-06-28T14:20:30Z,2015-06-28T15:37:15Z,1
224089000,2015-06-28T21:38:13Z,2015-08-10T14:00:38Z,0
224089000,2015-08-10T15:07:29Z,2015-08-10T15:36:15Z,1
224089000,2015-08-10T22:14:16Z,2015-08-11T11:16:56Z,0
224089000,2015-08-11T22:37:46Z,2015-08-12T03:52:04Z,1
224089000,2015-08-12T21:53:03Z,2015-08-20T10:54:18Z,0
224089000,2015-08-20T11:44:48Z,2015-08-20T14:26:42Z,1
224089000,2015-08-20T22:25:14Z,2015-08-21T11:06:56Z,0
224089000,2015-08-21T11:14:52Z,2015-08-21T12:42:18Z,1
224089000,2015-08-21T23:03:14Z,2015-09-01T12:09:35Z,0
224089000,2015-09-01T12:09:37Z,2015-09-01T15:55:51Z,1
224089000,2015-09-01T18:07:41Z,2015-09-02T04:05:52Z,0
224089000,2015-09-02T07:22:54Z,2015-09-02T07:42:58Z,1
224089000,2015-09-02T08:59:22Z,2015-09-03T03:44:17Z,0
224089000,2015-09-03T08:08:01Z,2015-09-03T08:19:07Z,1
224089000,2015-09-03T10:20:46Z,2015-10-31T11:51:27Z,0
224523000,2013-02-23T16:21:26Z,2013-03-27T11:57:47Z,0
224523000,2013-03-27T20:20:12Z,2013-03-28T00:13:32Z,1
224523000,2013-03-28T07:50:12Z,2013-03-30T12:53:53Z,0
224523000,2013-03-30T19:19:51Z,2013-03-30T19:48:38Z,1
224523000,2013-03-30T20:56:26Z,2013-03-31T13:10:42Z,0
224523000,2013-03-31T18:27:45Z,2013-03-31T21:19:55Z,1
224523000,2013-03-31T22:37:54Z,2013-04-02T17:02:17Z,0
224523000,2013-04-02T18:23:45Z,2013-04-02T20:15:49Z,1
224523000,2013-04-02T20:16:03Z,2013-04-02T20:16:19Z,0
224523000,2013-04-02T20:16:21Z,2013-04-02T22:16:22Z,1
224523000,2013-04-02T22:21:15Z,2013-04-04T18:32:06Z,0
224523000,2013-04-04T21:04:58Z,2013-04-05T06:10:04Z,1
224523000,2013-04-05T08:07:43Z,2013-04-13T21:47:14Z,0
224523000,2013-04-13T21:59:47Z,2013-04-13T23:49:49Z,1
224523000,2013-04-13T23:49:51Z,2013-04-16T00:11:12Z,0
224523000,2013-04-16T00:12:55Z,2013-04-16T00:27:21Z,1
224523000,2013-04-16T07:33:52Z,2013-04-19T21:16:33Z,0
224523000,2013-04-19T21:59:14Z,2013-04-19T23:55:33Z,1
224523000,2013-04-20T06:15:37Z,2013-04-23T20:43:57Z,0
224523000,2013-04-23T20:44:07Z,2013-04-23T21:03:20Z,1
224523000,2013-04-23T21:09:18Z,2013-04-24T11:31:46Z,0
224523000,2013-04-24T19:09:47Z,2013-04-24T21:02:34Z,1
224523000,2013-04-24T21:02:42Z,2013-04-26T20:34:21Z,0
224523000,2013-04-26T21:03:08Z,2013-04-26T22:43:41Z,1
224523000,2013-04-26T22:48:31Z,2013-04-28T12:41:27Z,0
224523000,2013-04-28T17:55:09Z,2013-04-28T18:08:29Z,1
224523000,2013-04-28T19:23:03Z,2013-05-05T00:51:28Z,0
224523000,2013-05-05T03:31:26Z,2013-05-05T13:01:03Z,1
224523000,2013-05-05T16:47:17Z,2013-05-06T16:20:07Z,0
224523000,2013-05-06T17:34:09Z,2013-05-06T17:55:36Z,1
224523000,2013-05-06T20:03:28Z,2013-05-08T02:50:05Z,0
224523000,2013-05-08T02:50:13Z,2013-05-08T04:38:00Z,1
224523000,2013-05-08T08:51:43Z,2013-05-08T22:37:51Z,0
224523000,2013-05-08T22:38:30Z,2013-05-09T00:18:32Z,1
224523000,2013-05-09T01:53:06Z,2013-05-09T21:34:20Z,0
224523000,2013-05-09T22:33:54Z,2013-05-09T23:01:19Z,1
224523000,2013-05-10T00:20:14Z,2013-05-18T11:35:35Z,0
224523000,2013-05-18T19:05:47Z,2013-05-18T19:30:17Z,1
224523000,2013-05-18T19:33:31Z,2013-05-22T22:21:54Z,0
224523000,2013-05-22T22:58:01Z,2013-05-22T23:05:37Z,1
224523000,2013-05-22T23:05:42Z,2013-05-25T12:01:07Z,0
224523000,2013-05-25T20:08:06Z,2013-05-25T21:49:01Z,1
224523000,2013-05-25T21:49:26Z,2013-06-03T17:43:25Z,0
224523000,2013-06-03T20:15:06Z,2013-06-03T20:41:59Z,1
224523000,2013-06-03T21:37:39Z,2013-06-04T23:57:00Z,0
224523000,2013-06-05T04:16:49Z,2013-06-05T04:26:49Z,1
224523000,2013-06-05T04:27:12Z,2013-06-06T17:01:46Z,0
224523000,2013-06-06T19:23:50Z,2013-06-06T19:28:31Z,1
224523000,2013-06-06T20:41:50Z,2013-06-16T19:18:22Z,0
224523000,2013-06-16T19:19:02Z,2013-06-16T23:44:32Z,1
224523000,2013-06-17T08:16:05Z,2013-06-21T21:08:17Z,0
224523000,2013-06-21T21:22:57Z,2013-06-21T21:38:15Z,1
224523000,2013-06-21T21:38:19Z,2013-06-21T21:38:30Z,0
224523000,2013-06-21T21:38:34Z,2013-06-21T23:19:52Z,1
224523000,2013-06-22T07:48:45Z,2013-06-24T22:14:46Z,0
224523000,2013-06-24T22:14:48Z,2013-06-24T22:30:11Z,1
224523000,2013-06-24T22:30:14Z,2013-06-25T12:14:23Z,0
224523000,2013-06-25T19:13:31Z,2013-06-25T19:29:55Z,1
224523000,2013-06-25T20:50:46Z,2013-06-25T21:27:43Z,0
224523000,2013-06-25T21:45:43Z,2013-06-25T23:47:27Z,1
224523000,2013-06-26T00:06:48Z,2013-06-26T20:07:12Z,0
224523000,2013-06-26T20:07:50Z,2013-06-26T20:23:58Z,1
224523000,2013-06-26T21:19:23Z,2013-06-29T13:12:27Z,0
224523000,2013-06-29T17:40:16Z,2013-06-29T19:34:02Z,1
224523000,2013-06-29T21:25:40Z,2013-07-09T15:26:33Z,0
224523000,2013-07-09T15:58:01Z,2013-07-09T23:28:33Z,1
224523000,2013-07-10T01:56:25Z,2013-07-11T21:04:40Z,0
224523000,2013-07-11T21:04:58Z,2013-07-11T21:13:48Z,1
224523000,2013-07-11T21:52:21Z,2013-07-11T23:46:31Z,0
224523000,2013-07-12T00:01:32Z,2013-07-12T00:09:43Z,1
224523000,2013-07-12T00:19:16Z,2013-07-13T13:00:25Z,0
224523000,2013-07-13T19:49:44Z,2013-07-13T19:58:24Z,1
224523000,2013-07-13T19:58:32Z,2013-07-13T21:41:46Z,0
224523000,2013-07-13T21:41:48Z,2013-07-13T21:53:53Z,1
224523000,2013-07-13T22:00:35Z,2013-07-14T13:45:33Z,0
224523000,2013-07-14T19:28:46Z,2013-07-14T23:47:06Z,1
224523000,2013-07-15T01:08:51Z,2013-07-16T12:11:00Z,0
224523000,2013-07-16T18:49:39Z,2013-07-16T20:51:24Z,1
224523000,2013-07-16T21:46:01Z,2013-07-19T20:17:56Z,0
224523000,2013-07-19T20:55:17Z,2013-07-19T23:03:18Z,1
224523000,2013-07-20T06:19:53Z,2013-07-22T20:33:13Z,0
224523000,2013-07-22T21:23:37Z,2013-07-22T21:37:54Z,1
224523000,2013-07-22T21:37:56Z,2013-07-26T19:03:22Z,0
224523000,2013-07-26T20:12:06Z,2013-07-26T20:40:50Z,1
224523000,2013-07-26T21:35:11Z,2013-07-29T20:16:02Z,0
224523000,2013-07-29T20:16:33Z,2013-07-29T20:28:25Z,1
224523000,2013-07-29T20:34:33Z,2013-07-29T21:03:58Z,0
224523000,2013-07-29T21:04:03Z,2013-07-29T21:20:57Z,1
224523000,2013-07-29T21:46:39Z,2013-07-31T20:22:26Z,0
224523000,2013-07-31T20:22:31Z,2013-07-31T20:34:33Z,1
224523000,2013-07-31T21:05:00Z,2013-07-31T21:37:24Z,0
224523000,2013-07-31T21:37:34Z,2013-07-31T23:27:12Z,1
224523000,2013-08-01T03:55:59Z,2013-08-03T19:30:08Z,0
224523000,2013-08-03T20:20:52Z,2013-08-03T21:00:26Z,1
224523000,2013-08-03T21:00:27Z,2013-08-03T21:14:38Z,0
224523000,2013-08-03T21:48:24Z,2013-08-03T22:54:44Z,1
224523000,2013-08-04T02:59:02Z,2013-08-12T23:18:57Z,0
224523000,2013-08-13T00:35:19Z,2013-08-13T00:46:25Z,1
224523000,2013-08-13T00:48:22Z,2013-11-08T20:44:28Z,0
224523000,2013-11-08T21:42:28Z,2013-11-08T22:00:11Z,1
224523000,2013-11-08T22:02:58Z,2013-11-08T22:12:49Z,0
224523000,2013-11-08T23:30:31Z,2013-11-09T01:34:05Z,1
224523000,2013-11-09T07:26:00Z,2013-11-11T14:40:57Z,0
224523000,2013-11-11T19:31:58Z,2013-11-12T00:15:50Z,1
224523000,2013-11-12T00:38:28Z,2013-11-16T13:02:39Z,0
224523000,2013-11-16T20:52:24Z,2013-11-16T22:19:15Z,1
224523000,2013-11-16T22:19:22Z,2013-11-21T12:56:13Z,0
224523000,2013-11-21T21:15:34Z,2013-11-22T12:17:57Z,1
224523000,2013-11-22T22:14:29Z,2013-11-24T21:58:48Z,0
224523000,2013-11-24T22:24:14Z,2013-11-24T22:38:37Z,1
224523000,2013-11-25T08:35:21Z,2013-11-30T12:45:37Z,0
224523000,2013-11-30T18:38:03Z,2013-11-30T19:06:23Z,1
224523000,2013-11-30T20:18:41Z,2013-12-20T22:38:23Z,0
224523000,2013-12-20T22:38:25Z,2013-12-21T00:30:39Z,1
224523000,2013-12-21T07:56:35Z,2013-12-21T22:07:34Z,0
224523000,2013-12-21T22:09:55Z,2013-12-21T22:40:18Z,1
224523000,2013-12-21T22:58:16Z,2013-12-21T23:04:31Z,0
224523000,2013-12-21T23:30:16Z,2013-12-22T00:07:10Z,1
224523000,2013-12-22T08:58:42Z,2013-12-27T21:57:42Z,0
224523000,2013-12-27T21:57:52Z,2013-12-27T23:48:22Z,1
224523000,2013-12-28T07:18:48Z,2013-12-31T23:46:48Z,0
226180000,2012-05-31T23:56:06Z,2012-07-01T09:32:08Z,0
226180000,2012-07-01T10:24:48Z,2012-07-01T10:48:20Z,1
226180000,2012-07-01T10:55:10Z,2012-07-23T01:45:10Z,0
226180000,2012-07-23T09:37:38Z,2012-07-23T12:24:07Z,1
226180000,2012-07-23T13:31:37Z,2012-07-28T11:46:14Z,0
226180000,2012-07-28T11:51:11Z,2012-07-28T13:37:19Z,1
226180000,2012-07-28T22:35:11Z,2012-08-14T10:31:15Z,0
226180000,2012-08-14T11:42:55Z,2012-08-14T12:08:03Z,1
226180000,2012-08-14T13:19:09Z,2012-08-14T13:22:31Z,0
226180000,2012-08-14T13:23:08Z,2012-08-14T13:31:40Z,1
226180000,2012-08-14T15:34:57Z,2012-08-15T12:09:59Z,0
226180000,2012-08-15T12:19:37Z,2012-08-15T13:46:53Z,1
226180000,2012-08-15T14:41:09Z,2012-08-28T12:13:57Z,0
226180000,2012-08-28T12:14:27Z,2012-08-28T14:12:00Z,1
226180000,2012-08-28T20:18:37Z,2012-08-30T11:33:06Z,0
226180000,2012-08-30T11:33:31Z,2012-08-30T11:58:13Z,1
226180000,2012-08-30T11:58:20Z,2012-09-10T11:08:25Z,0
226180000,2012-09-10T11:16:17Z,2012-09-10T12:56:41Z,1
226180000,2012-09-10T14:33:56Z,2013-01-01T09:36:13Z,0
226180000,2013-01-01T11:15:05Z,2013-01-01T11:32:52Z,1
226180000,2013-01-01T11:45:44Z,2013-01-01T11:56:19Z,0
226180000,2013-01-01T12:55:07Z,2013-01-01T13:44:58Z,1
226180000,2013-01-01T15:07:35Z,2013-01-18T12:46:19Z,0
226180000,2013-01-18T13:09:16Z,2013-01-18T14:55:55Z,1
226180000,2013-01-18T22:34:28Z,2013-01-19T02:29:11Z,0
226180000,2013-01-19T10:25:21Z,2013-01-19T12:35:21Z,1
226180000,2013-01-19T12:43:56Z,2013-01-21T02:08:57Z,0
226180000,2013-01-21T09:41:48Z,2013-01-21T10:57:00Z,1
226180000,2013-01-21T11:25:17Z,2013-01-21T12:39:50Z,0
226180000,2013-01-21T13:41:20Z,2013-01-21T14:17:04Z,1
226180000,2013-01-21T22:52:13Z,2013-01-22T12:00:18Z,0
226180000,2013-01-22T12:43:58Z,2013-01-22T14:27:41Z,1
226180000,2013-01-22T22:44:38Z,2013-01-23T02:43:09Z,0
226180000,2013-01-23T10:01:43Z,2013-01-23T10:19:35Z,1
226180000,2013-01-23T10:26:15Z,2013-01-26T12:02:04Z,0
226180000,2013-01-26T12:02:39Z,2013-01-26T13:23:47Z,1
226180000,2013-01-26T13:34:41Z,2013-02-05T13:00:59Z,0
226180000,2013-02-05T13:01:52Z,2013-02-05T13:02:07Z,1
226180000,2013-02-05T13:02:45Z,2013-02-05T13:06:22Z,0
226180000,2013-02-05T13:06:45Z,2013-02-05T13:37:27Z,1
226180000,2013-02-05T17:39:26Z,2013-02-11T11:40:31Z,0
226180000,2013-02-11T12:25:10Z,2013-02-11T13:38:25Z,1
226180000,2013-02-11T14:03:21Z,2013-02-14T13:13:10Z,0
226180000,2013-02-14T13:13:29Z,2013-02-14T15:04:01Z,1
226180000,2013-02-14T22:25:08Z,2013-03-03T08:46:06Z,0
226180000,2013-03-03T12:25:33Z,2013-03-03T13:29:22Z,1
226180000,2013-03-03T14:06:03Z,2013-03-17T11:00:11Z,0
226180000,2013-03-17T12:20:12Z,2013-03-17T13:18:50Z,1
226180000,2013-03-17T14:39:17Z,2013-03-21T11:30:55Z,0
226180000,2013-03-21T12:32:48Z,2013-03-21T14:25:12Z,1
226180000,2013-03-21T21:58:48Z,2013-03-22T12:59:25Z,0
226180000,2013-03-22T13:39:59Z,2013-03-22T14:40:29Z,1
226180000,2013-03-22T21:29:56Z,2013-03-29T02:53:01Z,0
226180000,2013-03-29T09:25:57Z,2013-03-29T11:43:55Z,1
226180000,2013-03-29T13:03:41Z,2013-05-07T11:41:35Z,0
226180000,2013-05-07T12:59:45Z,2013-05-07T13:58:04Z,1
226180000,2013-05-07T17:25:46Z,2013-05-17T11:43:32Z,0
226180000,2013-05-17T12:48:58Z,2013-05-17T14:20:16Z,1
226180000,2013-05-17T14:49:08Z,2013-05-18T13:27:24Z,0
226180000,2013-05-18T14:50:45Z,2013-05-18T15:35:17Z,1
226180000,2013-05-18T21:56:14Z,2013-05-25T10:16:08Z,0
226180000,2013-05-25T10:43:10Z,2013-05-25T12:01:37Z,1
226180000,2013-05-25T12:10:05Z,2013-05-30T03:30:27Z,0
226180000,2013-05-30T11:29:15Z,2013-05-30T11:56:58Z,1
226180000,2013-05-30T13:07:48Z,2013-06-01T11:02:55Z,0
226180000,2013-06-01T12:25:53Z,2013-06-01T12:45:27Z,1
226180000,2013-06-01T12:45:46Z,2013-06-10T12:08:26Z,0
226180000,2013-06-10T12:08:57Z,2013-06-10T13:51:59Z,1
226180000,2013-06-10T15:12:54Z,2013-06-13T11:59:53Z,0
226180000,2013-06-13T12:02:01Z,2013-06-13T13:47:12Z,1
226180000,2013-06-13T14:25:06Z,2013-07-14T09:22:47Z,0
226180000,2013-07-14T09:23:45Z,2013-07-14T11:21:03Z,1
226180000,2013-07-14T11:29:07Z,2013-07-17T10:19:14Z,0
226180000,2013-07-17T10:51:01Z,2013-07-17T13:37:31Z,1
226180000,2013-07-17T21:05:14Z,2013-07-25T08:52:26Z,0
226180000,2013-07-25T10:16:39Z,2013-07-25T10:48:46Z,1
226180000,2013-07-25T11:32:01Z,2013-07-25T11:53:21Z,0
226180000,2013-07-25T11:55:01Z,2013-07-25T12:13:46Z,1
226180000,2013-07-25T21:35:06Z,2013-07-31T08:52:32Z,0
226180000,2013-07-31T09:41:03Z,2013-07-31T11:59:28Z,1
226180000,2013-07-31T13:01:00Z,2013-08-19T23:11:01Z,0
226180000,2013-08-19T23:14:08Z,2013-08-20T01:29:38Z,1
226180000,2013-08-20T09:52:07Z,2013-09-06T09:07:00Z,0
226180000,2013-09-06T10:06:45Z,2013-09-06T10:52:26Z,1
226180000,2013-09-06T11:47:26Z,2013-09-06T11:59:47Z,0
226180000,2013-09-06T12:12:24Z,2013-09-06T12:34:15Z,1
226180000,2013-09-06T16:15:35Z,2013-09-10T09:30:34Z,0
226180000,2013-09-10T10:35:43Z,2013-09-10T12:35:49Z,1
226180000,2013-09-10T16:19:01Z,2013-09-11T11:06:18Z,0
226180000,2013-09-11T11:07:13Z,2013-09-11T12:21:17Z,1
226180000,2013-09-11T15:37:14Z,2013-09-17T13:22:04Z,0
226180000,2013-09-17T13:45:50Z,2013-09-17T13:58:20Z,1
226180000,2013-09-17T21:05:39Z,2013-09-19T12:37:42Z,0
226180000,2013-09-19T13:20:55Z,2013-09-19T13:26:57Z,1
226180000,2013-09-19T22:02:25Z,2013-12-31T23:10:58Z,0
273453080,2011-01-31T13:57:06Z,2011-02-01T15:54:57Z,0
273453080,2011-02-01T23:38:30Z,2011-02-02T01:20:43Z,1
273453080,2011-02-02T01:22:15Z,2012-01-10T17:13:11Z,0
273453080,2012-01-10T21:42:59Z,2012-01-14T05:19:57Z,1
273453080,2012-01-17T18:59:47Z,2012-01-23T16:07:13Z,0
273453080,2012-01-23T22:12:58Z,2012-01-23T22:32:53Z,1
273453080,2012-01-23T23:49:04Z,2012-01-25T00:23:52Z,0
273453080,2012-01-25T00:49:13Z,2012-01-25T03:22:59Z,1
273453080,2012-01-25T09:49:26Z,2012-02-05T16:36:14Z,0
273453080,2012-02-05T22:40:52Z,2012-02-06T00:40:53Z,1
273453080,2012-02-06T00:41:58Z,2012-02-08T01:06:05Z,0
273453080,2012-02-08T01:27:37Z,2012-02-08T06:34:16Z,1
273453080,2012-02-08T08:23:12Z,2012-02-08T08:32:04Z,0
273453080,2012-02-08T09:20:50Z,2012-02-08T09:45:02Z,1
273453080,2012-02-08T11:07:01Z,2012-02-09T21:55:56Z,0
273453080,2012-02-09T22:10:43Z,2012-02-10T01:03:08Z,1
273453080,2012-02-10T01:28:53Z,2012-02-10T01:40:20Z,0
273453080,2012-02-10T02:31:50Z,2012-02-10T04:14:02Z,1
273453080,2012-02-10T22:41:52Z,2012-02-10T22:46:29Z,0
273453080,2012-02-10T23:45:56Z,2012-02-11T00:03:49Z,1
273453080,2012-02-11T00:11:37Z,2012-02-11T00:20:02Z,0
273453080,2012-02-11T01:24:24Z,2012-02-11T04:48:57Z,1
273453080,2012-02-13T23:45:08Z,2012-02-15T16:13:32Z,0
273453080,2012-02-15T23:53:02Z,2012-02-16T02:26:25Z,1
273453080,2012-02-16T10:16:33Z,2012-05-28T13:11:44Z,0
273453080,2012-05-28T22:29:38Z,2012-05-29T01:47:37Z,1
273453080,2012-05-29T11:29:49Z,2012-06-13T22:19:33Z,0
273453080,2012-06-13T23:17:49Z,2012-06-13T23:49:43Z,1
273453080,2012-06-13T23:50:44Z,2012-06-14T00:01:17Z,0
273453080,2012-06-14T00:31:13Z,2012-06-14T02:14:57Z,1
273453080,2012-06-14T03:03:14Z,2012-06-14T03:06:05Z,0
273453080,2012-06-14T07:34:41Z,2012-06-14T07:48:18Z,1
273453080,2012-06-14T09:17:26Z,2012-06-15T14:00:58Z,0
273453080,2012-06-15T22:36:57Z,2012-06-16T00:02:33Z,1
273453080,2012-06-16T00:10:08Z,2012-06-16T00:18:00Z,0
273453080,2012-06-16T00:18:47Z,2012-06-16T00:21:20Z,1
273453080,2012-06-16T00:22:16Z,2012-06-16T00:25:36Z,0
273453080,2012-06-16T01:28:08Z,2012-06-16T07:23:36Z,1
273453080,2012-06-16T11:02:06Z,2012-06-16T15:18:10Z,0
273453080,2012-06-16T22:54:33Z,2012-06-17T08:02:35Z,1
